,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
9563,1284,1,53,6148.24,11.49056,8,0,1,53.94013,147.4783,4579.594851,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
3794,5601,1,74,94926.96,12.63304,12,1,0,2.002856,222.65,729.4156022999999,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0
2307,21952,3,29,20821.39,11.2307,11,2,1,13.8206,119.9568,2020.782911,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1309,10667,1,74,18185.88,12.57260598,16,3,0,7.925553777999999,154.975543,1460.729298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0
3779,1926,2,67,26317.3,11.67333,17,3,0,17.16447,245.1283,2519.7496760000004,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0
2271,4465,0,18,81110.33,11.55219,14,1,0,2.977062,139.965,1002.7531439999999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
2237,385,0,58,33109.91,8.727294,13,0,1,2.493434,127.48200000000001,249.3579815,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
969,37464,1,44,47154.41,11.731882800000001,12,2,0,8.979360083,200.132293,1784.7593559999998,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
6691,5085,6,71,44924.44,12.62617,10,1,0,48.90424,129.9763,4530.607391,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0
5807,319,0,50,71436.4,3.5220629999999997,17,1,0,51.22671,104.9643,4610.805566,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8680,214,1,64,51338.06,9.305287,13,0,0,67.73415,255.1336,6699.368513,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0
9450,54780,0,78,18050.48,11.77623,15,1,0,65.01229000000001,137.4392,5473.614497,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
2162,1271,1,89,62998.7,12.10685,11,0,1,6.575242,159.9349,727.0646246,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
3308,624,1,77,11960.32,13.961429999999998,17,0,0,4.95874,252.62400000000002,877.7033782999999,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0
6336,647,2,86,99342.82,13.64304,8,2,0,63.1308,204.9496,5477.999845,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
6704,1404,5,60,3728.27,10.10623,7,0,1,71.20279000000001,162.447,6622.410472,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
4592,2946,4,74,79890.24,7.279878999999999,10,1,2,2.893617,200.1323,1280.1016220000001,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
4792,2381,0,84,10979.8,6.638957,12,0,0,9.553951,204.96099999999998,1063.9349140000002,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
956,12919,4,27,68776.91,9.42589315,14,1,0,16.66814552,117.485813,1887.8945670000003,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0
5110,377,1,63,120650.1,7.709722999999999,8,1,0,49.50734,217.4702,4445.416771,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0
3652,900,0,62,5875.82,7.912433,11,1,0,23.754920000000002,157.4836,2142.0484920000004,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
4963,1690,0,31,73134.03,13.3432,16,0,1,7.91568,184.9634,1613.918447,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1
3435,268,4,49,90696.33,12.5181,13,2,0,10.56862,164.9647,1734.660297,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
4837,2157,6,87,40203.66,13.04143,13,2,0,6.913925,207.4754,1536.363525,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0
1367,1426,1,57,73645.85,1.726524839,10,0,0,7.93260821,157.48359399999998,810.4941232000001,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5295,1164,1,78,25438.16,6.295927,13,3,1,58.73506,242.6326,5351.620303,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1
6486,398,0,71,10542.11,10.15175,11,1,0,66.57869000000001,184.9634,6289.493619,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0
6856,18756,1,36,41344.45,9.842062,9,2,0,58.220369999999996,172.4441,5136.846144,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
1191,66531,0,24,7945.24,13.64460159,9,0,1,6.691537735,134.950905,805.3931837,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6171,57306,2,27,79197.42,6.897334,13,0,0,71.65389,129.9621,6745.232916,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
5923,1471,1,30,48308.34,5.745821,13,1,0,61.83914,104.9629,5401.772293999999,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6069,29986,1,73,13313.87,8.421258,12,2,1,68.2985,220.1185,6008.789959000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0
7841,64,0,62,41287.82,9.953422999999999,16,1,0,64.98884,152.4579,6116.781073,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0
1406,1204,4,62,24216.4,13.09191109,14,1,0,9.331730104,132.466002,1579.8870650000001,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
6744,50137,0,81,62517.82,6.428865,11,1,0,52.0883,174.9882,4967.421648,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0
6799,18377,2,42,30717.46,9.337712,10,1,0,64.79346,242.6143,5995.061053,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0
8270,507,1,73,45512.2,11.540339999999999,13,0,0,54.87839,167.4847,5362.5986840000005,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0
5067,2907,3,69,75598.51,13.44801,12,1,1,64.09564,287.6427,5990.18794,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1
3983,1117,2,42,67376.63,15.74148,11,0,0,7.6268899999999995,179.9794,959.3986136,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1
8637,397,1,71,30935.61,5.034833,10,0,0,71.3757,169.9741,6129.316509,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
5214,913,3,31,45747.52,5.898073999999999,10,1,0,56.515319999999996,182.4676,5133.883667,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1
8729,32080,7,55,23171.12,12.27023,13,0,0,71.12475,179.9794,6273.577349,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1
9842,912,4,49,56408.34,6.941927000000001,12,1,0,46.0622,152.4579,4731.734078,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
2900,39,2,72,22137.33,6.018375,16,0,0,11.26136,152.4798,1263.915496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3044,226,8,83,24875.19,9.319944,15,1,0,8.794478,117.4858,1182.278269,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
6440,28577,3,60,73479.87,12.79553,11,2,3,67.55011999999999,154.9755,6500.761531,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
2450,15657,6,22,53008.8,9.31867,14,1,1,1.805094,92.5018,505.14359019999995,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0
8,17351,2,49,58634.51,5.739005915,20,2,3,8.220686373,117.46859099999999,1312.874964,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
458,25854,1,36,10466.23,7.565105657999999,10,0,0,5.440398012,112.484375,589.9932647,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
3808,1747,3,66,80948.63,10.16394,15,3,0,7.6158600000000005,194.9525,1402.943949,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1
5118,34365,1,38,24588.03,8.08692,10,1,0,42.362109999999994,139.9678,3877.950833,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0
8257,69,4,44,14876.79,6.5936580000000005,11,0,0,61.4943,242.6281,5774.455432,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0
8841,561,0,28,21423.42,13.247320000000002,11,4,0,58.57249,112.4844,4938.967049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
6842,5548,0,73,65217.62,15.20539,8,0,1,56.3245,134.9801,4701.222329,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
6801,1815,1,39,23537.87,5.640345,14,2,0,56.8397,172.4705,5450.025503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
1233,37774,0,34,53196.73,8.942252776,9,1,0,7.629943705,149.96209299999998,954.1807838,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
3021,341,0,26,10270.29,5.261171,18,0,1,2.80856,149.9621,585.3561113,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
389,1512,1,84,37774.81,11.70582668,11,1,0,16.26037537,152.488401,1580.43019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0
7456,1368,2,32,46946.66,11.74543,8,1,0,40.50993,142.4526,4213.964063,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0
1650,10052,3,66,117333.44,12.02079888,13,1,0,7.1824413289999995,169.992756,785.4118808,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0
7054,3080,2,89,49328.41,5.231391,13,0,0,70.42655,137.4686,5869.077797,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0
1512,3171,0,67,34412.53,12.45079876,12,1,0,17.4880629,149.992756,2029.97992,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
4522,756,2,62,72453.23,8.236332,12,0,0,10.32752,214.9663,1274.789671,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0
4414,478,3,89,20456.18,14.07349,8,2,0,8.324816,92.5018,809.618878,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3751,15812,0,77,96898.83,9.063174,14,0,0,20.7012,169.9447,1918.0889,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
9015,8701,1,51,59570.42,10.09755,10,0,0,64.1745,275.1336,5989.772755,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0
5234,122,2,85,25381.91,13.05308,18,2,0,61.739340000000006,152.509,5429.301177,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0
1200,30927,2,59,49691.34,8.173622417,10,1,0,1.7841037869999998,159.987503,407.59288119999997,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
6348,244,3,37,50898.88,7.677464,7,0,1,46.08155,149.9913,4259.291587,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0
9403,147,1,79,45967.1,10.19731,11,1,0,61.68555,275.1336,5694.030993,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0
8802,36711,2,26,42539.6,12.885710000000001,10,1,0,66.70002,159.9512,5765.098354,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0
6503,8525,2,19,15247.84,11.555539999999999,6,0,0,54.68209,127.4421,5294.782338,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8238,398,0,43,12944.52,12.32015,9,0,0,68.54711999999999,127.4421,6208.310064,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9712,705,8,50,9085.42,13.10835,12,1,0,67.28650999999999,184.9797,6489.765211,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0
4581,3744,2,18,23055.92,7.604163000000001,13,1,0,7.812114,177.6508,1381.709993,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0
2598,24,1,47,81376.2,9.650519000000001,5,3,2,7.617535,159.9656,1326.411799,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
6004,1751,2,65,42345.21,11.69747,15,1,0,70.56628,172.4705,6520.292050999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0
6635,222,4,79,33028.84,4.93801,14,1,2,70.36489,162.4676,6602.646284,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
3417,4402,0,50,71445.14,12.14493,14,1,1,3.944467,220.1149,1261.505669,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
5204,3170,3,38,20626.02,10.057839999999999,7,1,0,63.74924,79.97886,5433.040814,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1887,786,1,20,46984.61,10.130953199999999,11,0,0,6.678176681,139.95684,989.9918587000001,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
9893,6436,1,41,90742.25,10.25642,15,2,0,59.39468000000001,192.4705,5239.323776,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
8357,33953,1,32,44165.04,10.47355,10,2,0,48.497890000000005,217.4725,4557.472307,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1
3511,3579,0,41,39335.12,7.186402,14,0,0,6.896176,182.4653,896.9821918,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
2343,12,6,32,31534.3,16.88379,11,1,0,1.835282,222.6792,1040.201495,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0
5247,737,9,57,20111.05,14.077129999999999,18,2,0,59.99095,147.4421,5407.188993,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4503,9282,1,70,70656.34,10.97367,15,1,0,5.141927,182.497,708.4028154,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1
438,618,2,22,31843.16,18.39537758,11,2,0,14.16961729,169.944668,1624.7993490000001,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
7817,904,3,78,52128.79,10.168339999999999,13,0,0,65.86516,242.6143,5948.573891,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1
573,5548,0,86,33529.19,9.023888498,16,2,1,8.274610767,159.99424199999999,954.6181316,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
8817,2335,3,65,11955.52,8.86123,10,1,0,68.61891,162.4653,6463.857008,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0
7680,11289,4,61,72298.05,4.723834,12,0,1,69.97649,212.6415,6737.558934000001,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0
5129,6206,4,73,31760.65,7.497455,11,1,0,67.18330999999999,125.0073,5705.2644310000005,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0
8556,2433,2,19,73093.52,5.6066080000000005,13,1,0,66.74968,169.9378,5964.070556000001,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
3426,1476,5,20,41375.24,14.25234,6,1,1,3.511593,242.6281,1172.010209,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0
3342,5060,0,86,89567.28,8.199481,11,0,0,18.16755,137.4698,1938.2157379999999,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
8520,1956,1,50,7369.88,9.298875,14,0,0,56.246469999999995,217.4725,5086.304493,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1
3061,36753,8,66,44166.94,10.54343,17,2,1,2.563452,117.4858,680.4044234,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0
1977,816,1,48,9202.1,7.979875858,18,1,0,14.51274009,164.97151599999998,2029.9056059999998,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
1723,2701,4,26,5920.06,12.56737024,13,0,0,2.661310881,222.665436,1024.224748,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0
9076,171,0,48,15189.38,9.340314999999999,3,1,0,65.26684,159.9349,5686.820908,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
2833,8225,0,83,23567.27,8.758616,13,0,2,5.447689,230.1051,885.0263451,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
2242,68,0,66,24165.59,7.739305,7,0,0,1.366478,210.127,634.6246024000001,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
9231,3690,2,70,29843.26,10.29679,15,3,0,59.214209999999994,164.9715,5651.302353,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
76,4235,4,46,11795.57,7.607663559,11,0,0,1.092361222,200.165175,768.0874545,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
9784,33649,4,55,14519.05,10.79672,12,1,1,60.1263,137.4836,5681.82435,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
4501,1753,1,30,17739.09,12.15506,18,1,1,5.123883,194.9663,1418.3270710000002,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0
5428,16246,0,75,60136.7,8.938938,6,2,0,60.913540000000005,220.1149,5894.516764,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1
4004,12968,0,71,21896.48,8.156063,10,1,0,2.198687,172.4624,410.79352860000006,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
7157,689,2,20,49500.0,14.94346,15,1,0,53.062169999999995,172.4885,5172.214852,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
1137,2824,1,60,53777.29,9.242340847000001,6,0,0,4.255080878,137.48359399999998,995.1098617,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
3451,640,0,66,40386.0,10.75178,11,1,0,5.360574,212.6415,1342.598456,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1
9610,3112,0,78,36901.27,10.36027,12,3,1,64.05212,127.4586,5441.87637,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
8678,7738,1,80,11920.23,13.575439999999999,17,0,1,43.49892,164.9715,4300.053916,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
1589,4088,3,60,19676.77,2.7371921439999998,11,0,0,2.840343779,242.65729100000001,1043.299446,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0
8385,64,3,74,18785.9,10.74516,10,2,1,53.15277,220.1185,4873.126502,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0
2597,475,0,44,61478.9,13.918579999999999,15,0,1,28.22989,139.965,3068.956506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2610,9145,0,89,38411.45,8.846501,14,0,0,2.367066,232.6378,1136.589804,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
7752,3268,1,66,85921.6,15.90879,9,2,0,64.57182,235.1591,5933.7877020000005,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0
444,4734,1,73,16368.02,10.07963518,14,0,0,17.06899012,104.99231100000002,1518.7479449999998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
817,28558,2,80,10670.46,10.13650144,7,0,0,12.00858052,177.48762,1774.5867260000002,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0
1554,3231,0,46,59689.49,11.24745547,11,1,0,12.63923748,137.469817,1534.0970929999999,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
7245,6082,4,42,44832.24,10.88481,14,1,1,56.73616,169.9447,5061.552514,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
2977,8882,1,57,119667.4,9.165034,6,1,0,11.17999,172.4742,1168.630192,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0
322,582,1,78,119968.61,8.993783986,7,3,0,14.6728104,184.98529299999998,1564.936841,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0
8713,4300,1,81,65542.94,10.280489999999999,14,1,1,58.46541,149.989,5104.379413000001,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0
9604,19650,6,86,67650.26,10.15007,14,0,0,65.18500999999999,154.9755,6314.079222,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
81,285,0,31,45148.38,15.66367593,6,1,0,7.832238337000001,169.992756,943.3391244,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0
5916,345,4,29,114851.2,5.888136,12,0,1,44.47594,209.9931,4735.622867,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
7356,711,10,69,29758.35,15.989410000000001,14,0,0,69.50693000000001,114.9838,6034.696129999999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
618,2909,1,37,29823.06,16.27747113,13,1,0,2.981008475,159.951231,477.2500925,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
2185,5060,4,75,36649.03,11.8295,14,0,0,11.007639999999999,184.96099999999998,1835.3017690000001,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
5679,2267,0,72,19423.67,4.422037,10,1,0,54.717780000000005,172.4404,5229.211184000001,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
6785,10459,0,25,35193.4,10.409939999999999,12,0,0,67.53496,222.6143,6580.30162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0
8984,749,1,82,40248.27,10.30981,15,0,1,69.98687,147.4601,5754.337346,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
5821,640,1,20,17163.24,7.175714,14,1,1,62.32519,174.9919,5555.86987,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0
971,1875,4,19,38914.23,8.850529612,15,2,0,8.137267032,179.947583,1118.73994,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
2169,1712,1,86,44186.7,16.57893,14,0,1,3.708394,162.447,883.6816755000001,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0
40,1164,3,21,38211.37,11.42906608,12,1,0,9.179779682000001,172.45785700000002,1310.137419,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
